,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-CV-A45Y-01A,134.423,942.854,52.31,12.759,18.634,94.549,297.003,53.816,4.901,314.363,59.367,2.352,166.534,246,HNSC,simu_bulk_2ds_ref,0.046,0.004,0.065,0.004,0.028,0.0,0.441,0.03,0.054,0.24,0.014,0.06,0.001,0.001,0.008,0.005,0.05,0.032,0.254
TCGA-P3-A6T0-01A,2.442,293.769,23.595,1.0,1.88,29.79,32.974,1.0,1.124,117.391,3.911,1.0,33.205,247,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.002,0.001,0.0,0.0,0.923,0.0,0.021,0.021,0.02,0.006,0.0,0.0,0.006,0.0,0.0,0.001,0.041
TCGA-CN-4740-01A,21.383,1108.665,98.4,16.43,17.915,143.95,595.077,42.649,20.624,207.329,66.571,11.303,60.983,248,HNSC,simu_bulk_2ds_ref,0.011,0.0,0.022,0.007,0.027,0.001,0.345,0.023,0.065,0.289,0.028,0.148,0.002,0.001,0.009,0.021,0.011,0.034,0.317
TCGA-CN-5370-01A,10.665,603.756,114.686,13.994,17.541,178.628,1366.337,20.261,20.791,109.311,59.017,14.929,134.256,249,HNSC,simu_bulk_2ds_ref,0.001,0.0,0.037,0.025,0.009,0.001,0.393,0.027,0.071,0.218,0.032,0.146,0.001,0.0,0.02,0.019,0.001,0.034,0.25
TCGA-CN-6024-01A,4.985,260.517,8.926,1.0,2.578,54.134,38.033,6.246,1.0,148.632,1.748,1.0,271.32,250,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.007,0.0,0.002,0.001,0.772,0.006,0.02,0.149,0.022,0.012,0.0,0.0,0.007,0.001,0.0,0.002,0.17099999999999999
TCGA-CR-7397-01A,4.921,841.088,51.223,5.424,13.97,130.908,205.01,56.049,3.091,204.795,15.427,2.358,72.451,251,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.036,0.001,0.006,0.004,0.457,0.039,0.067,0.312,0.016,0.043,0.0,0.0,0.018,0.001,0.0,0.007,0.328
TCGA-QK-AA3J-01A,37.653,83.641,8.688,4.088,2.178,67.452,44.918,31.998,1.814,50.268,38.522,1.0,2075.649,252,HNSC,simu_bulk_2ds_ref,0.007,0.0,0.025,0.018,0.002,0.001,0.841,0.002,0.065,0.014,0.002,0.005,0.0,0.0,0.018,0.001,0.007,0.019999999999999997,0.016
TCGA-BA-A6DI-01A,15.514,188.484,17.37,3.367,2.162,58.4,34.094,7.839,1.0,17.247,8.428,1.0,1522.654,253,HNSC,simu_bulk_2ds_ref,0.008,0.0,0.01,0.001,0.002,0.001,0.882,0.007,0.051,0.015,0.003,0.003,0.0,0.0,0.01,0.007,0.008,0.003,0.018
TCGA-CV-5443-01A,185.348,208.532,82.377,36.772,20.458,85.348,751.016,34.655,6.861,194.378,266.398,5.352,2090.286,254,HNSC,simu_bulk_2ds_ref,0.07,0.001,0.06,0.053,0.024,0.0,0.521,0.028,0.033,0.081,0.027,0.088,0.001,0.0,0.01,0.0,0.07100000000000001,0.077,0.108
TCGA-P3-A5Q5-01A,46.915,75.498,72.091,69.552,33.406,32.046,1339.285,14.42,2.295,18.165,262.774,5.898,801.24,255,HNSC,simu_bulk_2ds_ref,0.02,0.001,0.067,0.059,0.071,0.0,0.48,0.03,0.018,0.013,0.0,0.239,0.001,0.0,0.001,0.0,0.021,0.13,0.013
TCGA-CN-A498-01A,26.534,383.176,20.445,7.033,5.761,41.373,101.422,16.082,1.0,31.019,17.056,1.015,439.362,256,HNSC,simu_bulk_2ds_ref,0.012,0.0,0.022,0.007,0.0,0.0,0.872,0.01,0.024,0.018,0.004,0.014,0.0,0.0,0.016,0.0,0.012,0.007,0.022
TCGA-CX-7082-01A,7.497,291.806,24.964,10.001,4.619,110.049,227.333,11.877,4.435,59.906,45.907,3.366,3738.193,257,HNSC,simu_bulk_2ds_ref,0.002,0.0,0.019,0.004,0.014,0.0,0.798,0.001,0.03,0.06,0.016,0.045,0.0,0.0,0.009,0.001,0.002,0.018000000000000002,0.076
TCGA-CV-7432-01A,3.984,79.068,16.012,1.0,1.015,47.486,87.272,12.073,1.28,32.957,5.185,1.0,78.847,258,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.002,0.003,0.0,0.0,0.957,0.0,0.021,0.002,0.0,0.008,0.0,0.0,0.004,0.004,0.0,0.003,0.002
TCGA-CV-7248-01A,117.258,304.05,40.159,12.794,12.14,200.35,193.053,22.729,6.098,135.824,80.639,3.046,1666.378,259,HNSC,simu_bulk_2ds_ref,0.04,0.008,0.038,0.006,0.032,0.001,0.594,0.013,0.089,0.094,0.026,0.042,0.001,0.001,0.008,0.008,0.048,0.038,0.12
TCGA-KU-A66T-01A,3.387,171.945,42.037,1.0,1.0,19.702,30.075,2.924,1.0,67.01,1.633,1.068,206.514,260,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.001,0.001,0.0,0.0,0.966,0.0,0.012,0.004,0.001,0.004,0.0,0.0,0.009,0.002,0.0,0.001,0.005
TCGA-P3-A5Q6-01A,6.02,884.087,21.347,1.0,2.079,57.503,163.202,29.004,1.0,253.149,3.072,1.0,687.367,261,HNSC,simu_bulk_2ds_ref,0.001,0.0,0.017,0.0,0.0,0.0,0.758,0.002,0.019,0.144,0.016,0.042,0.0,0.0,0.0,0.0,0.001,0.0,0.15999999999999998
TCGA-CN-5374-01A,65.105,62.725,49.696,24.948,21.717,57.063,177.318,29.671,1.0,36.451,135.504,1.491,1832.191,262,HNSC,simu_bulk_2ds_ref,0.012,0.04,0.038,0.043,0.018,0.039,0.665,0.037,0.038,0.031,0.01,0.023,0.0,0.001,0.003,0.001,0.052000000000000005,0.061,0.041
TCGA-CQ-A4CI-01A,5.078,425.11,7.892,1.312,1.0,175.353,50.486,15.291,1.083,123.822,5.883,1.0,906.841,263,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.015,0.002,0.004,0.001,0.795,0.001,0.036,0.114,0.01,0.017,0.0,0.0,0.004,0.0,0.0,0.006,0.124
TCGA-BB-4224-01A,2.318,27.025,8.707,1.64,8.469,22.352,87.768,8.421,1.0,47.191,5.849,1.609,22.525,264,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.013,0.004,0.0,0.007,0.884,0.017,0.022,0.011,0.006,0.027,0.0,0.0,0.004,0.005,0.0,0.004,0.017
TCGA-CN-6997-01A,9.964,237.307,16.817,1.536,3.875,75.373,110.008,48.984,2.217,98.074,10.419,1.187,2211.022,265,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.013,0.005,0.006,0.001,0.786,0.003,0.045,0.091,0.012,0.028,0.0,0.0,0.01,0.0,0.0,0.011,0.103
TCGA-CV-7101-01A,127.37,205.114,41.105,5.719,9.694,94.024,277.245,29.688,7.735,61.22,42.587,2.292,1742.426,266,HNSC,simu_bulk_2ds_ref,0.046,0.0,0.014,0.003,0.012,0.001,0.698,0.016,0.048,0.062,0.012,0.066,0.001,0.0,0.012,0.008,0.046,0.015,0.074
TCGA-CV-6937-01A,3.994,267.149,22.883,1.349,2.836,31.109,178.933,6.223,1.0,206.29,6.949,3.32,474.674,267,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.015,0.0,0.006,0.0,0.774,0.007,0.016,0.112,0.014,0.051,0.0,0.0,0.004,0.0,0.0,0.006,0.126
TCGA-CQ-5326-01A,3.557,207.243,49.436,3.408,3.773,46.591,406.038,27.62,18.512,46.31,12.985,14.531,577.295,268,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.011,0.015,0.0,0.0,0.759,0.0,0.027,0.041,0.004,0.08,0.001,0.0,0.026,0.034,0.0,0.015,0.045
TCGA-P3-A6SX-01A,4.949,204.553,6.259,1.48,1.0,56.715,23.24,12.375,1.0,46.45,4.492,1.0,69.278,269,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.003,0.002,0.0,0.0,0.875,0.0,0.02,0.061,0.027,0.007,0.0,0.0,0.004,0.0,0.0,0.002,0.088
TCGA-D6-A6EQ-01A,13.331,298.26,17.174,5.098,6.087,52.496,194.225,52.083,1.758,113.862,40.794,1.718,71.849,270,HNSC,simu_bulk_2ds_ref,0.007,0.0,0.027,0.001,0.003,0.0,0.729,0.026,0.031,0.106,0.022,0.045,0.0,0.0,0.001,0.001,0.007,0.004,0.128
TCGA-CN-6995-01A,7.312,153.477,37.318,25.768,7.999,46.89,561.07,4.106,1.079,40.204,115.394,2.117,807.996,271,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.029,0.044,0.001,0.0,0.76,0.01,0.02,0.019,0.006,0.099,0.0,0.0,0.011,0.0,0.0,0.045,0.025
TCGA-D6-A6EO-01A,10.897,118.832,8.727,1.458,1.786,93.69,35.749,3.011,3.964,49.161,10.728,2.201,1005.064,272,HNSC,simu_bulk_2ds_ref,0.007,0.0,0.02,0.001,0.009,0.0,0.836,0.005,0.06,0.022,0.015,0.009,0.0,0.0,0.015,0.001,0.007,0.009999999999999998,0.037
TCGA-KU-A6H8-01A,5.941,260.182,9.365,16.592,10.462,53.799,115.081,29.487,1.392,59.707,50.227,1.0,24.412,273,HNSC,simu_bulk_2ds_ref,0.002,0.0,0.003,0.026,0.014,0.001,0.665,0.015,0.066,0.073,0.098,0.027,0.001,0.001,0.002,0.006,0.002,0.04,0.17099999999999999
TCGA-CN-6010-01A,52.66,310.275,33.261,7.65,7.302,145.739,168.163,48.082,1.774,64.625,27.87,1.549,1473.611,274,HNSC,simu_bulk_2ds_ref,0.021,0.001,0.027,0.016,0.018,0.001,0.705,0.015,0.056,0.083,0.018,0.028,0.001,0.001,0.008,0.0,0.022000000000000002,0.034,0.101
TCGA-BA-A8YP-01A,17.751,764.092,30.193,1.0,3.25,130.249,329.687,7.953,4.872,280.557,3.385,1.571,2717.153,275,HNSC,simu_bulk_2ds_ref,0.012,0.0,0.015,0.001,0.0,0.001,0.676,0.001,0.041,0.164,0.022,0.062,0.0,0.0,0.006,0.0,0.012,0.001,0.186
TCGA-CV-6936-01A,27.734,128.71,16.253,17.325,2.727,65.884,188.875,15.188,2.599,75.962,55.985,1.457,78.375,276,HNSC,simu_bulk_2ds_ref,0.007,0.0,0.009,0.04,0.0,0.0,0.834,0.004,0.032,0.022,0.007,0.021,0.0,0.0,0.022,0.002,0.007,0.04,0.028999999999999998
TCGA-D6-A4ZB-01A,62.852,453.306,17.554,4.924,2.26,57.12,101.389,22.166,3.449,97.993,12.564,9.739,292.199,277,HNSC,simu_bulk_2ds_ref,0.037,0.0,0.021,0.003,0.008,0.003,0.744,0.004,0.038,0.072,0.023,0.017,0.001,0.001,0.017,0.01,0.037,0.011,0.095
TCGA-QK-A6IG-01A,12.39,195.961,36.303,11.564,2.825,54.237,241.713,9.502,5.002,220.977,52.335,8.142,845.716,278,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.008,0.031,0.0,0.0,0.829,0.003,0.024,0.049,0.02,0.032,0.0,0.0,0.004,0.0,0.0,0.031,0.069
TCGA-UF-A7JD-01A,32.852,1442.745,30.491,2.819,2.91,127.357,131.854,14.556,11.108,929.078,10.233,4.979,727.468,279,HNSC,simu_bulk_2ds_ref,0.024,0.0,0.022,0.009,0.001,0.005,0.471,0.003,0.053,0.329,0.035,0.031,0.001,0.003,0.006,0.008,0.024,0.009999999999999998,0.364
TCGA-QK-A6IJ-01A,6.616,57.342,10.824,1.07,4.519,26.819,175.638,21.85,1.731,210.173,12.17,5.617,897.999,280,HNSC,simu_bulk_2ds_ref,0.007,0.0,0.028,0.001,0.0,0.0,0.9,0.021,0.013,0.0,0.0,0.018,0.0,0.001,0.003,0.008,0.007,0.001,0.0
TCGA-HD-8635-01A,11.058,279.423,26.985,7.251,7.31,46.24,113.592,20.273,10.851,50.161,27.729,5.282,75.005,281,HNSC,simu_bulk_2ds_ref,0.008,0.0,0.016,0.006,0.024,0.0,0.723,0.008,0.044,0.068,0.043,0.028,0.001,0.001,0.018,0.012,0.008,0.03,0.111
TCGA-CV-7250-01A,12.504,54.275,16.563,7.406,2.548,42.84,166.531,16.78,3.312,29.985,30.434,3.8,558.426,282,HNSC,simu_bulk_2ds_ref,0.003,0.0,0.034,0.008,0.008,0.0,0.839,0.001,0.029,0.012,0.005,0.026,0.001,0.0,0.022,0.011,0.003,0.016,0.017
TCGA-CR-6487-01A,161.469,156.963,129.545,151.599,39.035,183.626,1384.374,142.41,4.475,41.425,570.105,6.416,3014.26,283,HNSC,simu_bulk_2ds_ref,0.076,0.029,0.089,0.07,0.071,0.001,0.361,0.058,0.047,0.059,0.015,0.112,0.002,0.001,0.009,0.001,0.105,0.14100000000000001,0.074
TCGA-CN-6018-01A,49.69,752.952,97.892,10.899,5.465,171.363,660.353,5.73,23.369,114.109,51.759,15.153,204.069,284,HNSC,simu_bulk_2ds_ref,0.013,0.0,0.027,0.01,0.019,0.0,0.525,0.003,0.074,0.15,0.028,0.116,0.001,0.0,0.015,0.019,0.013,0.028999999999999998,0.178
TCGA-CR-6484-01A,71.402,521.47,107.63,20.104,19.465,101.774,850.71,48.407,3.735,99.669,70.867,8.113,34.489,285,HNSC,simu_bulk_2ds_ref,0.034,0.001,0.04,0.02,0.025,0.0,0.41,0.044,0.081,0.107,0.014,0.188,0.001,0.0,0.035,0.001,0.035,0.045,0.121
TCGA-CR-7382-01A,19.768,1675.702,147.38,20.696,38.022,363.572,859.101,48.108,32.093,200.601,94.343,33.001,235.914,286,HNSC,simu_bulk_2ds_ref,0.001,0.001,0.051,0.028,0.02,0.001,0.251,0.05,0.126,0.254,0.051,0.101,0.003,0.001,0.034,0.029,0.002,0.048,0.305
TCGA-CN-4726-01A,2.656,158.373,31.54,1.224,4.645,25.074,101.912,11.5,4.614,60.417,7.627,19.701,42.44,287,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.006,0.0,0.0,0.0,0.754,0.006,0.023,0.119,0.015,0.028,0.0,0.0,0.023,0.026,0.0,0.0,0.134
TCGA-BB-A5HY-01A,9.605,176.953,57.765,1.468,1.171,36.507,61.173,2.187,1.0,227.47,3.535,1.049,416.904,288,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.008,0.005,0.0,0.0,0.92,0.001,0.019,0.018,0.019,0.0,0.0,0.0,0.004,0.005,0.0,0.005,0.037
TCGA-CV-A45R-01A,5.601,307.909,21.378,6.456,7.266,76.419,301.678,52.836,1.0,80.284,29.296,1.272,61.615,289,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.031,0.0,0.014,0.0,0.666,0.013,0.058,0.1,0.041,0.052,0.0,0.001,0.017,0.004,0.0,0.014,0.14100000000000001
TCGA-P3-A6T4-01A,8.478,128.42,19.849,5.102,3.021,34.378,70.069,15.075,1.0,41.103,7.282,4.159,180.668,290,HNSC,simu_bulk_2ds_ref,0.007,0.0,0.015,0.0,0.007,0.002,0.864,0.009,0.029,0.026,0.006,0.008,0.0,0.0,0.018,0.008,0.007,0.007,0.032
TCGA-CV-6962-01A,3.008,58.008,5.917,1.205,1.0,131.53,60.579,6.765,2.331,69.283,6.671,1.0,1172.418,291,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.003,0.003,0.0,0.002,0.926,0.001,0.029,0.008,0.014,0.012,0.0,0.0,0.001,0.0,0.0,0.003,0.022
TCGA-MT-A51W-01A,3.336,62.521,22.801,7.114,3.778,34.541,84.106,5.149,1.206,12.064,28.176,1.732,105.642,292,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.005,0.017,0.0,0.0,0.912,0.009,0.033,0.005,0.0,0.003,0.0,0.0,0.014,0.002,0.0,0.017,0.005
TCGA-CQ-7068-01A,6.596,151.855,40.133,48.063,9.517,36.486,743.721,8.33,2.02,13.547,238.076,2.211,63.876,293,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.044,0.087,0.0,0.0,0.73,0.028,0.022,0.008,0.0,0.061,0.0,0.0,0.017,0.001,0.0,0.087,0.008
TCGA-4P-AA8J-01A,42.685,971.202,44.799,5.33,6.848,98.116,362.815,49.706,2.079,678.094,33.588,1.936,1333.148,294,HNSC,simu_bulk_2ds_ref,0.023,0.0,0.045,0.007,0.01,0.001,0.483,0.016,0.048,0.282,0.027,0.052,0.001,0.001,0.004,0.001,0.023,0.017,0.309
TCGA-CV-A45P-01A,4.079,64.852,6.671,2.359,2.483,39.732,30.844,8.846,1.0,27.654,10.158,3.041,51.166,295,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.007,0.002,0.0,0.001,0.891,0.007,0.048,0.003,0.019,0.0,0.0,0.0,0.016,0.006,0.0,0.002,0.022
TCGA-CV-7429-01A,9.542,560.809,64.925,12.493,3.771,134.859,657.786,7.222,1.86,259.445,58.756,3.787,127.058,296,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.027,0.012,0.008,0.0,0.591,0.0,0.057,0.15,0.052,0.097,0.001,0.0,0.005,0.0,0.0,0.02,0.20199999999999999
TCGA-HD-A633-01A,4.788,147.088,15.279,1.0,1.373,57.222,77.928,10.098,3.622,58.282,4.844,7.167,304.874,297,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.001,0.005,0.0,0.0,0.911,0.0,0.027,0.031,0.0,0.012,0.0,0.0,0.005,0.009,0.0,0.005,0.031
TCGA-DQ-5631-01A,15.464,269.285,21.34,1.0,5.098,85.004,60.386,10.316,1.0,395.149,1.563,1.0,629.153,298,HNSC,simu_bulk_2ds_ref,0.006,0.0,0.021,0.0,0.0,0.0,0.744,0.015,0.055,0.087,0.047,0.015,0.0,0.0,0.009,0.0,0.006,0.0,0.134
TCGA-CV-5436-01A,18.834,247.941,28.046,5.475,2.368,50.889,116.588,46.678,2.992,54.57,24.274,1.0,62.826,299,HNSC,simu_bulk_2ds_ref,0.002,0.0,0.019,0.012,0.007,0.0,0.775,0.007,0.04,0.082,0.033,0.014,0.0,0.0,0.006,0.001,0.002,0.019,0.115
TCGA-DQ-5630-01A,14.115,651.317,43.64,11.49,14.878,66.905,518.89,29.863,1.0,209.319,156.158,2.372,66.479,300,HNSC,simu_bulk_2ds_ref,0.003,0.001,0.051,0.02,0.02,0.0,0.488,0.031,0.047,0.195,0.039,0.085,0.001,0.012,0.006,0.001,0.004,0.04,0.234
TCGA-CR-6482-01A,190.299,186.672,153.592,29.091,44.874,202.587,780.415,25.941,4.267,112.313,105.339,5.296,726.129,301,HNSC,simu_bulk_2ds_ref,0.04,0.056,0.093,0.004,0.017,0.009,0.418,0.07,0.073,0.102,0.03,0.078,0.0,0.001,0.008,0.001,0.096,0.021,0.132
TCGA-P3-A6T6-01A,8.797,31.753,3.81,1.434,1.33,76.66,24.001,3.047,1.0,45.693,7.948,1.568,817.003,302,HNSC,simu_bulk_2ds_ref,0.002,0.0,0.004,0.001,0.0,0.001,0.949,0.001,0.031,0.003,0.004,0.0,0.0,0.0,0.0,0.001,0.002,0.001,0.007
TCGA-DQ-7592-01A,7.938,400.837,42.173,9.154,5.22,62.124,275.126,44.107,3.131,50.251,38.069,3.304,409.737,303,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.016,0.016,0.007,0.0,0.743,0.008,0.035,0.097,0.024,0.027,0.001,0.0,0.024,0.001,0.0,0.023,0.121
TCGA-BA-A4II-01A,26.682,213.612,31.878,4.273,3.269,93.373,122.762,7.695,6.941,67.161,20.772,6.564,104.814,304,HNSC,simu_bulk_2ds_ref,0.011,0.0,0.042,0.004,0.012,0.001,0.776,0.008,0.046,0.032,0.012,0.023,0.001,0.0,0.015,0.017,0.011,0.016,0.044
TCGA-HL-7533-01A,7.687,116.424,22.625,25.537,5.409,43.328,238.453,4.285,1.338,34.861,145.436,1.0,591.531,305,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.026,0.071,0.0,0.0,0.813,0.011,0.026,0.017,0.0,0.025,0.0,0.0,0.009,0.0,0.0,0.071,0.017
TCGA-CV-7435-01A,24.852,987.481,66.608,4.85,5.635,110.415,351.291,32.223,6.372,194.76,14.516,2.357,344.476,306,HNSC,simu_bulk_2ds_ref,0.005,0.0,0.044,0.001,0.007,0.0,0.463,0.008,0.045,0.305,0.011,0.092,0.001,0.0,0.015,0.002,0.005,0.008,0.316
TCGA-CV-7446-01A,5.607,218.798,28.562,12.79,5.882,66.461,115.011,6.702,4.271,92.217,20.031,1.149,1197.272,307,HNSC,simu_bulk_2ds_ref,0.0,0.001,0.02,0.007,0.038,0.004,0.674,0.011,0.066,0.09,0.016,0.019,0.001,0.0,0.042,0.012,0.001,0.045,0.106
TCGA-BA-6870-01A,121.711,652.567,28.144,1.98,6.189,127.754,56.783,103.352,1.836,49.632,13.958,4.178,131.186,308,HNSC,simu_bulk_2ds_ref,0.059,0.0,0.029,0.0,0.0,0.0,0.762,0.021,0.069,0.026,0.015,0.005,0.0,0.0,0.009,0.004,0.059,0.0,0.040999999999999995
TCGA-MZ-A5BI-01A,184.209,88.292,119.907,24.743,15.473,101.066,445.016,55.464,15.378,55.959,126.476,10.13,470.609,309,HNSC,simu_bulk_2ds_ref,0.069,0.006,0.1,0.014,0.032,0.001,0.502,0.085,0.057,0.034,0.01,0.057,0.001,0.001,0.01,0.021,0.07500000000000001,0.046,0.044000000000000004
TCGA-CQ-A4CE-01A,10.611,112.889,10.087,8.726,6.068,55.392,55.747,15.741,1.664,17.585,28.213,2.24,30.44,310,HNSC,simu_bulk_2ds_ref,0.007,0.0,0.024,0.005,0.007,0.001,0.823,0.017,0.058,0.013,0.009,0.0,0.0,0.0,0.021,0.014,0.007,0.012,0.022
TCGA-CV-A460-01A,48.512,417.802,67.721,13.18,12.802,122.318,421.996,38.196,2.925,85.335,71.954,2.457,1270.559,311,HNSC,simu_bulk_2ds_ref,0.018,0.0,0.059,0.007,0.023,0.0,0.614,0.037,0.048,0.116,0.001,0.067,0.0,0.0,0.01,0.0,0.018,0.03,0.117
TCGA-CV-7104-01A,8.073,507.912,91.299,6.587,7.868,70.162,440.217,63.908,4.778,83.967,16.099,3.605,178.896,312,HNSC,simu_bulk_2ds_ref,0.005,0.0,0.041,0.001,0.011,0.0,0.575,0.042,0.047,0.13,0.049,0.076,0.0,0.0,0.022,0.001,0.005,0.012,0.179
TCGA-UF-A7JF-01A,13.965,111.881,16.192,1.967,11.035,36.943,295.27,27.024,1.0,65.899,16.051,1.164,1908.009,313,HNSC,simu_bulk_2ds_ref,0.022,0.0,0.022,0.001,0.002,0.0,0.824,0.035,0.016,0.018,0.011,0.041,0.0,0.003,0.003,0.001,0.022,0.003,0.028999999999999998
TCGA-HD-7753-01A,13.839,854.139,51.242,4.727,2.816,73.413,99.254,41.334,1.582,163.844,22.488,4.301,64.884,314,HNSC,simu_bulk_2ds_ref,0.006,0.0,0.029,0.003,0.005,0.0,0.681,0.005,0.039,0.14,0.038,0.023,0.001,0.0,0.016,0.013,0.006,0.008,0.17800000000000002
TCGA-F7-A61S-01A,15.102,197.121,38.05,13.528,3.293,38.379,343.419,10.891,7.34,19.231,71.074,1.116,81.087,315,HNSC,simu_bulk_2ds_ref,0.003,0.0,0.036,0.031,0.002,0.0,0.852,0.007,0.022,0.002,0.006,0.021,0.0,0.0,0.003,0.014,0.003,0.033,0.008
TCGA-CQ-A4C9-01A,33.094,477.07,14.135,2.083,4.082,112.374,132.125,32.485,2.151,109.583,9.235,1.95,556.92,316,HNSC,simu_bulk_2ds_ref,0.015,0.0,0.016,0.005,0.001,0.004,0.755,0.001,0.058,0.087,0.015,0.03,0.0,0.0,0.009,0.003,0.015,0.006,0.102
TCGA-CQ-A4CA-01A,10.291,294.054,36.054,18.105,12.858,92.248,564.141,24.52,3.834,101.232,68.566,8.671,34.812,317,HNSC,simu_bulk_2ds_ref,0.005,0.0,0.036,0.042,0.027,0.001,0.557,0.042,0.063,0.092,0.045,0.08,0.001,0.001,0.008,0.0,0.005,0.069,0.137
TCGA-IQ-A61O-01A,12.242,3681.33,39.74,2.045,3.039,106.059,416.399,7.151,1.868,1038.511,7.646,1.974,262.638,318,HNSC,simu_bulk_2ds_ref,0.001,0.0,0.02,0.0,0.001,0.0,0.129,0.001,0.041,0.698,0.0,0.107,0.0,0.0,0.001,0.0,0.001,0.001,0.698
TCGA-CQ-A4CD-01A,11.547,82.907,65.038,5.649,2.175,41.085,481.078,1.129,3.745,18.304,26.419,8.748,204.834,319,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.009,0.022,0.0,0.0,0.85,0.005,0.026,0.02,0.004,0.056,0.0,0.0,0.006,0.001,0.0,0.022,0.024
TCGA-CN-A499-01A,14.598,82.741,43.508,31.902,10.405,65.96,327.833,6.237,7.633,23.424,117.894,7.47,591.515,320,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.047,0.064,0.023,0.0,0.739,0.01,0.036,0.004,0.004,0.036,0.001,0.0,0.023,0.012,0.0,0.087,0.008
TCGA-CN-6013-01A,25.916,104.707,85.165,22.863,16.182,68.856,831.03,19.1,4.132,44.446,112.692,3.652,14.458,321,HNSC,simu_bulk_2ds_ref,0.006,0.0,0.074,0.034,0.025,0.0,0.53,0.026,0.041,0.02,0.01,0.182,0.001,0.0,0.049,0.0,0.006,0.059000000000000004,0.03
TCGA-CN-5356-01A,38.351,404.618,27.225,5.015,5.712,229.317,125.789,20.479,4.72,108.999,19.281,4.796,246.325,322,HNSC,simu_bulk_2ds_ref,0.016,0.0,0.02,0.002,0.01,0.001,0.7,0.004,0.097,0.092,0.016,0.022,0.001,0.0,0.014,0.004,0.016,0.012,0.108
TCGA-CN-6017-01A,160.972,578.156,114.793,73.248,42.07,195.283,1002.825,44.896,28.073,114.444,280.021,6.462,42.295,323,HNSC,simu_bulk_2ds_ref,0.06,0.001,0.044,0.043,0.042,0.001,0.231,0.076,0.112,0.193,0.08,0.087,0.004,0.004,0.011,0.011,0.061,0.08499999999999999,0.273
TCGA-CR-7369-01A,20.156,450.381,47.42,8.945,8.616,92.193,148.116,65.263,2.662,59.738,21.56,2.51,214.518,324,HNSC,simu_bulk_2ds_ref,0.002,0.001,0.026,0.001,0.017,0.001,0.715,0.015,0.066,0.081,0.02,0.019,0.001,0.0,0.03,0.006,0.003,0.018000000000000002,0.101
TCGA-P3-A6T8-01A,6.893,955.787,33.229,1.0,2.408,107.289,41.169,10.376,1.036,206.507,3.051,2.944,276.231,325,HNSC,simu_bulk_2ds_ref,0.0,0.0,0.021,0.001,0.0,0.0,0.552,0.006,0.067,0.294,0.037,0.012,0.0,0.0,0.008,0.0,0.0,0.001,0.33099999999999996
TCGA-F7-A50J-01A,7.721,232.525,21.697,10.41,3.329,32.741,68.082,22.92,4.702,38.398,29.122,1.355,106.954,326,HNSC,simu_bulk_2ds_ref,0.001,0.0,0.015,0.003,0.011,0.0,0.849,0.009,0.028,0.038,0.021,0.006,0.0,0.0,0.006,0.013,0.001,0.013999999999999999,0.059
TCGA-UF-A71D-01A,18.714,80.776,8.622,3.926,2.461,71.555,43.306,11.969,1.725,31.101,13.694,1.249,114.765,327,HNSC,simu_bulk_2ds_ref,0.006,0.001,0.011,0.006,0.0,0.001,0.888,0.004,0.039,0.012,0.003,0.0,0.0,0.0,0.018,0.011,0.007,0.006,0.015
