,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-DD-AADB-01A,29.543,8.275,27.972,21.598,10.253,77.023,307.138,1.0,3.731,18.792,100.235,14.503,242.268,1965,LIHC,simu_bulk_2ds_ref,0.018,0.004,0.029,0.001,0.001,0.0,0.776,0.014,0.033,0.0,0.021,0.101,0.0,0.0,0.0,0.0,0.022,0.002,0.021
TCGA-UB-A7MA-01A,9.084,29.954,10.571,3.291,7.581,59.94,88.946,1.0,1.0,176.466,13.87,2.824,725.551,1966,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.0,0.0,0.884,0.0,0.024,0.007,0.029,0.054,0.001,0.0,0.0,0.0,0.0,0.0,0.036000000000000004
TCGA-DD-AAD0-01A,6.661,1.0,4.309,1.0,1.0,18.969,35.737,1.0,1.0,7.407,4.362,1.0,355.326,1967,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.002,0.0,0.0,0.614,0.0,0.023,0.0,0.002,0.358,0.0,0.0,0.0,0.0,0.001,0.002,0.002
TCGA-BC-4072-01B,13.851,36.749,38.793,15.483,11.397,52.033,501.16,1.0,1.273,77.049,74.784,14.719,538.02,1968,LIHC,simu_bulk_2ds_ref,0.016,0.0,0.03,0.009,0.002,0.0,0.722,0.019,0.058,0.021,0.024,0.098,0.0,0.0,0.001,0.0,0.016,0.011,0.045
TCGA-DD-AACD-01A,12.465,6.429,13.701,1.252,2.657,111.384,413.253,1.06,1.188,32.245,27.336,1.097,210.954,1969,LIHC,simu_bulk_2ds_ref,0.003,0.0,0.0,0.0,0.0,0.0,0.681,0.0,0.019,0.0,0.089,0.207,0.0,0.0,0.0,0.0,0.003,0.0,0.089
TCGA-DD-A3A5-01A,2.76,14.438,43.446,3.215,4.217,72.939,62.43,2.405,1.0,64.878,29.219,1.0,523.996,1970,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.014,0.003,0.0,0.0,0.75,0.0,0.093,0.008,0.128,0.002,0.0,0.0,0.0,0.0,0.001,0.003,0.136
TCGA-ZP-A9D1-01A,13.214,32.969,24.427,3.015,5.094,107.942,99.86,2.859,1.0,53.474,18.3,1.304,194.465,1971,LIHC,simu_bulk_2ds_ref,0.005,0.0,0.016,0.0,0.0,0.0,0.74,0.0,0.087,0.015,0.065,0.072,0.0,0.0,0.0,0.0,0.005,0.0,0.08
TCGA-ZP-A9D0-01A,5.153,10.658,31.084,1.0,5.926,58.884,77.656,1.069,1.0,26.473,7.428,1.473,273.586,1972,LIHC,simu_bulk_2ds_ref,0.004,0.0,0.007,0.0,0.0,0.0,0.448,0.0,0.3,0.045,0.19,0.003,0.002,0.0,0.0,0.0,0.004,0.0,0.235
TCGA-CC-A7IK-01A,3.888,5.23,6.199,1.0,2.243,57.592,80.861,4.353,1.472,36.216,16.958,1.0,178.037,1973,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.859,0.0,0.055,0.0,0.071,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.071
TCGA-WQ-AB4B-01A,5.845,27.026,7.32,1.0,3.202,44.97,79.213,1.182,1.0,47.481,6.037,1.0,414.868,1974,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.735,0.0,0.048,0.007,0.087,0.121,0.0,0.0,0.0,0.0,0.001,0.0,0.094
TCGA-FV-A4ZQ-01A,51.404,81.562,36.425,61.885,13.962,23.019,853.098,1.479,13.088,12.124,304.101,2.081,274.707,1975,LIHC,simu_bulk_2ds_ref,0.083,0.0,0.025,0.014,0.023,0.0,0.578,0.0,0.018,0.004,0.002,0.253,0.0,0.0,0.0,0.0,0.083,0.037,0.006
TCGA-G3-A25S-01A,12.736,1.099,9.763,1.349,3.694,35.241,323.105,4.988,1.387,13.734,26.837,1.0,600.649,1976,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.879,0.0,0.016,0.0,0.021,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.021
TCGA-NI-A4U2-01A,3.373,4.948,4.385,1.0,3.013,129.964,30.52,1.0,1.5,18.795,5.299,1.0,81.57,1977,LIHC,simu_bulk_2ds_ref,0.017,0.0,0.001,0.0,0.0,0.0,0.254,0.0,0.384,0.0,0.316,0.025,0.002,0.0,0.0,0.001,0.017,0.0,0.316
TCGA-RC-A7SK-01A,4.627,17.102,4.436,1.624,1.895,38.198,28.783,1.0,1.0,26.699,7.087,1.0,414.466,1978,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.002,0.0,0.0,0.0,0.856,0.0,0.067,0.006,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400000000000001
TCGA-DD-AADS-01A,4.881,1.24,7.38,5.264,2.087,47.951,246.415,1.0,2.813,10.352,79.394,1.0,670.931,1979,LIHC,simu_bulk_2ds_ref,0.003,0.0,0.002,0.0,0.0,0.0,0.53,0.011,0.048,0.0,0.019,0.379,0.0,0.0,0.008,0.0,0.003,0.0,0.019
TCGA-DD-A73F-01A,13.88,5.673,40.666,23.901,6.7,63.644,450.239,2.397,4.231,32.626,98.266,1.0,156.137,1980,LIHC,simu_bulk_2ds_ref,0.039,0.0,0.033,0.024,0.013,0.0,0.37,0.0,0.068,0.006,0.082,0.363,0.0,0.0,0.0,0.001,0.039,0.037,0.08800000000000001
TCGA-DD-A11C-01A,8.033,25.964,45.827,1.031,10.263,184.759,168.805,10.785,1.532,74.664,22.242,1.0,101.837,1981,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.005,0.0,0.0,0.0,0.311,0.0,0.262,0.015,0.195,0.212,0.0,0.0,0.0,0.0,0.001,0.0,0.21000000000000002
TCGA-FV-A23B-01A,11.899,10.849,19.546,3.445,11.702,94.634,125.471,1.0,1.401,33.792,16.637,1.0,258.258,1982,LIHC,simu_bulk_2ds_ref,0.004,0.0,0.0,0.0,0.0,0.0,0.801,0.023,0.07,0.0,0.012,0.089,0.0,0.0,0.0,0.0,0.004,0.0,0.012
TCGA-DD-AADD-01A,6.021,7.602,14.023,5.933,3.778,35.879,197.609,7.256,1.0,43.785,26.347,1.0,290.134,1983,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.837,0.0,0.036,0.0,0.014,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.014
TCGA-DD-AACO-01A,11.468,9.224,30.343,2.102,5.154,48.237,142.675,3.608,1.0,41.814,33.517,1.0,322.005,1984,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.003,0.0,0.0,0.0,0.646,0.0,0.051,0.005,0.051,0.243,0.0,0.0,0.0,0.0,0.001,0.0,0.055999999999999994
TCGA-RC-A6M3-01A,48.867,5.34,5.946,2.908,6.491,50.441,155.419,1.0,1.0,8.712,14.342,1.0,623.71,1985,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.973,0.0,0.012,0.0,0.013,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.013
TCGA-DD-AAED-01A,10.744,1.277,9.305,1.0,3.515,10.096,52.695,1.0,1.0,8.92,5.077,1.0,767.987,1986,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.951,0.0,0.002,0.0,0.035,0.012,0.0,0.0,0.0,0.0,0.001,0.0,0.035
TCGA-BC-A10X-01A,5.114,47.789,41.77,3.601,9.999,23.908,280.041,2.591,1.455,64.908,25.851,1.658,327.911,1987,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.007,0.0,0.001,0.0,0.319,0.0,0.145,0.055,0.013,0.456,0.0,0.001,0.0,0.0,0.002,0.001,0.068
TCGA-DD-AAVP-01A,13.824,9.384,6.423,1.979,6.168,146.462,157.113,12.499,1.0,42.64,22.995,1.073,425.815,1988,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.746,0.0,0.04,0.0,0.081,0.132,0.0,0.0,0.0,0.0,0.001,0.0,0.081
TCGA-MI-A75C-01A,17.22,1.0,7.105,1.732,3.685,21.747,93.306,1.0,1.253,11.41,30.541,1.0,1110.398,1989,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.0,0.016,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
TCGA-DD-A39W-01A,3.377,2.327,6.826,1.0,5.977,57.292,99.965,2.141,2.333,10.069,11.963,1.0,114.672,1990,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.0,0.0,0.0,0.0,0.176,0.007,0.253,0.0,0.124,0.415,0.0,0.0,0.002,0.02,0.002,0.0,0.124
TCGA-DD-A4NA-01A,19.593,80.672,43.126,1.222,5.345,73.27,285.524,1.527,1.636,75.201,22.707,3.601,777.961,1991,LIHC,simu_bulk_2ds_ref,0.017,0.0,0.002,0.0,0.0,0.0,0.854,0.0,0.014,0.005,0.022,0.08,0.001,0.004,0.001,0.0,0.017,0.0,0.027
TCGA-DD-AAVY-01A,4.989,1.0,3.363,1.0,3.338,69.197,84.483,1.0,1.0,19.959,14.087,1.01,323.169,1992,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.763,0.0,0.086,0.0,0.02,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.02
TCGA-DD-A1EC-01A,27.78,14.279,73.021,41.454,21.371,165.322,1085.877,1.574,2.021,28.033,336.577,3.052,471.989,1993,LIHC,simu_bulk_2ds_ref,0.023,0.0,0.027,0.001,0.028,0.0,0.649,0.022,0.051,0.003,0.046,0.133,0.0,0.015,0.0,0.001,0.023,0.029,0.049
TCGA-5C-AAPD-01A,80.23,51.917,39.601,12.98,11.887,72.59,593.592,1.673,2.603,88.033,75.867,1.992,519.382,1994,LIHC,simu_bulk_2ds_ref,0.102,0.0,0.026,0.004,0.001,0.0,0.627,0.022,0.026,0.014,0.018,0.161,0.0,0.0,0.001,0.0,0.102,0.005,0.032
TCGA-BC-4073-01B,37.016,38.555,67.941,26.627,15.243,67.141,631.824,1.0,6.77,30.207,87.664,39.927,366.44,1995,LIHC,simu_bulk_2ds_ref,0.042,0.0,0.033,0.001,0.006,0.0,0.685,0.009,0.04,0.028,0.006,0.14,0.0,0.0,0.009,0.0,0.042,0.007,0.034
TCGA-WQ-A9G7-01A,9.852,6.631,5.427,1.0,2.216,29.178,41.408,1.0,1.0,121.551,5.538,1.151,1043.939,1996,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.0,0.0,0.0,0.0,0.943,0.0,0.009,0.0,0.001,0.04,0.002,0.0,0.003,0.0,0.002,0.0,0.001
TCGA-CC-A7II-01A,25.732,23.495,9.888,1.521,1.781,50.337,214.284,1.0,1.0,29.718,13.502,1.0,465.261,1997,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.0,0.021,0.001,0.013,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.013999999999999999
TCGA-CC-A8HS-01A,16.233,19.398,11.124,1.341,7.319,91.175,27.605,2.675,1.159,67.109,12.108,1.915,178.352,1998,LIHC,simu_bulk_2ds_ref,0.004,0.0,0.0,0.006,0.0,0.0,0.81,0.003,0.073,0.0,0.054,0.05,0.001,0.0,0.0,0.0,0.004,0.006,0.054
TCGA-DD-AAEA-01A,8.568,4.372,9.135,6.93,2.523,20.289,96.491,1.649,1.084,18.595,46.94,1.0,392.776,1999,LIHC,simu_bulk_2ds_ref,0.029,0.0,0.004,0.0,0.004,0.0,0.589,0.009,0.058,0.0,0.007,0.295,0.001,0.0,0.003,0.0,0.029,0.004,0.007
TCGA-DD-A4ND-01A,10.466,93.948,50.877,12.104,12.272,81.197,318.617,4.403,3.074,166.878,40.901,4.22,465.804,2000,LIHC,simu_bulk_2ds_ref,0.023,0.0,0.018,0.011,0.008,0.0,0.342,0.003,0.147,0.13,0.111,0.205,0.0,0.0,0.0,0.001,0.023,0.019,0.241
TCGA-ZP-A9D2-01A,17.715,61.056,24.41,2.921,4.051,84.917,198.593,1.974,1.3,91.509,6.103,2.475,654.548,2001,LIHC,simu_bulk_2ds_ref,0.036,0.0,0.005,0.0,0.0,0.0,0.703,0.0,0.093,0.076,0.0,0.083,0.004,0.0,0.0,0.0,0.036,0.0,0.076
TCGA-DD-AADI-01A,16.993,36.444,31.674,11.305,25.164,49.998,329.294,4.858,4.072,80.868,59.804,1.0,609.862,2002,LIHC,simu_bulk_2ds_ref,0.017,0.0,0.005,0.003,0.002,0.012,0.783,0.031,0.04,0.015,0.02,0.068,0.0,0.0,0.002,0.0,0.017,0.005,0.035
TCGA-2Y-A9GX-01A,11.347,115.767,86.843,11.718,22.193,77.769,322.148,1.719,4.498,82.401,13.529,2.875,247.719,2003,LIHC,simu_bulk_2ds_ref,0.023,0.0,0.036,0.003,0.016,0.002,0.247,0.006,0.125,0.224,0.013,0.304,0.0,0.0,0.0,0.001,0.023,0.019,0.23700000000000002
TCGA-DD-AACY-01A,8.083,9.698,5.896,2.254,6.319,68.272,69.519,1.0,1.0,25.823,8.037,1.0,245.653,2004,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.0,0.0,0.0,0.0,0.911,0.0,0.037,0.001,0.038,0.01,0.0,0.0,0.0,0.0,0.002,0.0,0.039
TCGA-DD-A73D-01A,6.213,1.0,1.202,1.0,1.741,28.014,17.621,1.0,1.0,11.226,3.663,1.0,98.566,2005,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.901,0.0,0.059,0.0,0.038,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.038
TCGA-DD-AAE9-01A,8.548,1.0,4.674,1.0,1.0,26.474,84.351,1.0,1.0,13.639,6.772,1.0,221.158,2006,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.071,0.0,0.036,0.222,0.0,0.0,0.0,0.0,0.001,0.0,0.036
TCGA-ED-A7XO-01A,10.832,27.351,33.394,4.038,8.164,53.033,256.683,1.864,2.501,65.54,28.339,4.721,425.145,2007,LIHC,simu_bulk_2ds_ref,0.094,0.0,0.007,0.003,0.0,0.0,0.197,0.01,0.156,0.056,0.042,0.428,0.0,0.0,0.006,0.0,0.094,0.003,0.098
TCGA-DD-AADM-01A,11.64,20.048,6.219,1.0,2.571,42.118,109.959,1.0,1.0,44.167,11.566,1.0,297.013,2008,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.003,0.0,0.0,0.0,0.708,0.0,0.047,0.006,0.06,0.176,0.0,0.0,0.0,0.0,0.001,0.0,0.066
TCGA-FV-A3R3-01A,15.762,135.731,48.174,3.418,10.397,240.862,260.809,3.93,1.0,86.437,12.711,1.0,219.219,2009,LIHC,simu_bulk_2ds_ref,0.007,0.0,0.017,0.0,0.001,0.0,0.492,0.015,0.15,0.037,0.035,0.243,0.001,0.0,0.0,0.001,0.007,0.001,0.07200000000000001
TCGA-DD-AACL-01A,17.591,62.967,52.813,9.339,12.719,35.267,846.207,19.104,13.817,15.167,94.582,44.811,191.341,2010,LIHC,simu_bulk_2ds_ref,0.02,0.0,0.008,0.0,0.0,0.0,0.608,0.001,0.047,0.001,0.01,0.293,0.0,0.001,0.007,0.002,0.02,0.0,0.011
TCGA-DD-A4NJ-01A,12.338,38.553,40.245,2.213,17.56,90.201,242.158,5.19,2.306,47.696,6.827,1.99,379.951,2011,LIHC,simu_bulk_2ds_ref,0.034,0.0,0.008,0.001,0.0,0.0,0.033,0.0,0.231,0.038,0.121,0.534,0.0,0.0,0.0,0.0,0.034,0.001,0.159
TCGA-DD-AADU-01A,5.765,2.206,3.711,1.0,1.0,35.778,47.983,2.002,1.0,18.695,6.129,1.0,275.951,2012,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.789,0.0,0.03,0.0,0.058,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.058
TCGA-CC-A7IF-01A,11.504,7.417,9.701,1.0,2.222,60.773,53.394,1.0,1.0,26.955,7.708,1.0,180.007,2013,LIHC,simu_bulk_2ds_ref,0.01,0.0,0.0,0.001,0.0,0.0,0.699,0.0,0.058,0.0,0.123,0.108,0.0,0.0,0.0,0.0,0.01,0.001,0.123
TCGA-CC-A5UE-01A,13.276,3.374,10.038,2.765,7.31,30.554,161.29,1.0,1.0,15.537,10.604,1.19,917.245,2014,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.905,0.009,0.025,0.0,0.019,0.041,0.0,0.0,0.001,0.0,0.001,0.0,0.019
TCGA-DD-AAVW-01A,15.552,86.839,37.371,2.46,12.059,96.378,128.366,1.449,1.311,96.115,9.461,3.303,492.544,2015,LIHC,simu_bulk_2ds_ref,0.016,0.0,0.019,0.0,0.0,0.006,0.642,0.013,0.096,0.041,0.073,0.095,0.0,0.0,0.0,0.0,0.016,0.0,0.11399999999999999
TCGA-CC-A9FW-01A,25.442,6.238,14.939,4.469,6.034,16.171,67.665,23.99,3.585,11.477,20.775,5.101,558.304,2016,LIHC,simu_bulk_2ds_ref,0.023,0.0,0.001,0.0,0.0,0.0,0.917,0.008,0.011,0.0,0.004,0.035,0.0,0.0,0.001,0.0,0.023,0.0,0.004
TCGA-DD-A4NQ-01A,18.761,5.977,11.025,1.0,2.33,19.887,114.256,1.0,2.052,18.75,7.859,3.324,380.396,2017,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.0,0.0,0.841,0.0,0.018,0.0,0.027,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.027
TCGA-DD-A3A7-01A,16.021,3.745,2.536,1.0,1.096,45.068,54.237,1.1,1.0,51.362,17.416,1.0,840.6,2018,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.973,0.0,0.009,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.017
TCGA-EP-A2KA-01A,15.072,6.71,24.925,14.525,9.005,40.343,288.961,1.0,1.463,12.145,78.31,5.205,310.591,2019,LIHC,simu_bulk_2ds_ref,0.03,0.0,0.011,0.016,0.0,0.0,0.889,0.035,0.007,0.002,0.005,0.005,0.0,0.0,0.001,0.0,0.03,0.016,0.007
TCGA-ED-A7PZ-01A,17.479,4.253,3.135,1.0,1.0,41.87,43.299,1.0,1.0,62.412,4.036,1.0,549.733,2020,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.941,0.0,0.01,0.0,0.024,0.025,0.0,0.0,0.0,0.0,0.001,0.0,0.024
TCGA-G3-A25U-01A,3.33,3.023,17.578,1.0,4.956,59.803,49.092,1.0,1.641,19.321,8.917,1.581,87.765,2021,LIHC,simu_bulk_2ds_ref,0.003,0.0,0.0,0.017,0.0,0.0,0.018,0.0,0.383,0.0,0.205,0.372,0.001,0.0,0.0,0.0,0.003,0.017,0.205
TCGA-RC-A7SH-01A,25.478,21.614,2.39,1.0,1.0,40.574,11.484,1.0,1.0,38.367,3.594,1.0,313.884,2022,LIHC,simu_bulk_2ds_ref,0.006,0.0,0.0,0.0,0.0,0.0,0.957,0.0,0.023,0.001,0.004,0.009,0.0,0.0,0.0,0.0,0.006,0.0,0.005
TCGA-G3-AAV1-01A,5.954,11.865,11.798,1.0,3.606,74.975,113.471,1.0,1.0,25.634,5.597,1.0,273.939,2023,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.741,0.0,0.049,0.0,0.104,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.104
TCGA-2Y-A9GZ-01A,5.049,4.941,11.067,1.0,2.056,86.443,68.296,1.0,1.0,19.624,9.529,1.0,107.99,2024,LIHC,simu_bulk_2ds_ref,0.003,0.0,0.0,0.0,0.0,0.0,0.697,0.0,0.147,0.0,0.04,0.112,0.0,0.0,0.0,0.0,0.003,0.0,0.04
TCGA-DD-AA3A-01A,22.296,21.24,9.672,1.584,14.55,59.542,76.21,1.0,1.138,105.925,13.954,1.0,849.287,2025,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.935,0.019,0.015,0.005,0.002,0.019,0.003,0.0,0.0,0.0,0.001,0.0,0.007
TCGA-2Y-A9HA-01A,4.896,8.346,8.045,1.0,2.329,92.199,97.819,2.044,1.725,17.317,15.537,1.0,232.262,2026,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.782,0.0,0.071,0.0,0.025,0.121,0.001,0.0,0.0,0.0,0.0,0.0,0.025
TCGA-DD-AADK-01A,26.522,29.596,11.038,1.741,7.206,55.79,90.756,1.061,1.083,56.197,13.23,1.0,401.865,2027,LIHC,simu_bulk_2ds_ref,0.047,0.0,0.004,0.0,0.0,0.0,0.779,0.01,0.034,0.009,0.038,0.078,0.0,0.0,0.001,0.0,0.047,0.0,0.047
TCGA-G3-A5SI-01A,6.328,9.908,3.209,1.0,2.356,43.723,44.012,1.0,1.0,21.224,1.563,1.0,279.462,2028,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.637,0.0,0.129,0.0,0.165,0.068,0.0,0.0,0.0,0.0,0.001,0.0,0.165
TCGA-DD-A4NI-01A,5.382,8.635,25.874,7.744,6.779,64.699,198.507,1.377,2.235,30.994,20.66,1.0,132.404,2029,LIHC,simu_bulk_2ds_ref,0.04,0.0,0.047,0.0,0.009,0.0,0.026,0.0,0.189,0.035,0.162,0.49,0.001,0.0,0.0,0.001,0.04,0.009,0.197
TCGA-DD-A73A-01A,8.052,7.098,16.441,4.822,7.089,43.305,79.219,1.0,1.0,17.362,11.672,1.247,304.901,2030,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.02,0.0,0.0,0.601,0.0,0.061,0.0,0.079,0.237,0.0,0.0,0.0,0.0,0.001,0.02,0.079
TCGA-MR-A8JO-01A,6.826,47.4,20.273,4.388,4.159,238.223,273.614,5.247,1.0,152.879,39.636,1.01,73.463,2031,LIHC,simu_bulk_2ds_ref,0.007,0.0,0.018,0.0,0.001,0.0,0.336,0.0,0.102,0.016,0.326,0.193,0.0,0.001,0.0,0.0,0.007,0.001,0.342
TCGA-5R-AA1C-01A,4.801,1.553,9.604,4.644,2.193,29.235,226.173,17.152,1.0,40.145,21.224,1.0,142.674,2032,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.12,0.0,0.136,0.553,0.0,0.001,0.0,0.0,0.0,0.0,0.136
TCGA-ZS-A9CG-01A,5.728,3.807,5.657,1.193,5.044,128.327,101.524,25.612,1.014,39.035,15.11,1.101,215.804,2033,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.0,0.0,0.0,0.0,0.658,0.0,0.074,0.0,0.088,0.178,0.0,0.0,0.0,0.0,0.002,0.0,0.088
TCGA-DD-A4NH-01A,17.868,7.765,11.148,1.535,5.039,44.358,56.091,5.543,2.166,103.31,5.916,59.383,280.131,2034,LIHC,simu_bulk_2ds_ref,0.01,0.0,0.002,0.0,0.0,0.0,0.823,0.001,0.016,0.01,0.001,0.104,0.004,0.0,0.028,0.0,0.01,0.0,0.011
TCGA-FV-A4ZP-01A,21.113,6.051,9.844,4.211,3.502,49.941,417.849,2.978,1.315,48.136,85.986,1.263,1121.451,2035,LIHC,simu_bulk_2ds_ref,0.003,0.0,0.0,0.0,0.0,0.0,0.915,0.0,0.008,0.0,0.01,0.06,0.0,0.0,0.003,0.0,0.003,0.0,0.01
TCGA-DD-AACJ-01A,12.26,1.676,4.089,1.0,1.684,24.133,94.654,1.0,1.0,10.009,5.94,1.0,220.925,2036,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.0,0.0,0.0,0.0,0.887,0.0,0.016,0.0,0.012,0.084,0.0,0.0,0.0,0.0,0.001,0.0,0.012
TCGA-DD-AAVZ-01A,14.378,18.352,15.69,1.0,7.044,52.626,88.287,1.0,1.0,22.974,5.107,1.0,554.801,2037,LIHC,simu_bulk_2ds_ref,0.0,0.0,0.003,0.0,0.0,0.0,0.838,0.0,0.048,0.002,0.04,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.042
TCGA-DD-AAVR-01A,13.995,51.222,39.307,4.962,17.419,116.32,385.29,5.991,1.457,82.092,23.134,1.737,360.13,2038,LIHC,simu_bulk_2ds_ref,0.002,0.0,0.02,0.0,0.0,0.0,0.54,0.039,0.057,0.013,0.122,0.206,0.0,0.0,0.001,0.0,0.002,0.0,0.135
TCGA-RC-A7SB-01A,4.337,5.012,34.54,1.0,2.295,38.082,83.344,1.567,1.0,26.517,5.619,1.0,203.319,2039,LIHC,simu_bulk_2ds_ref,0.004,0.0,0.001,0.0,0.0,0.0,0.863,0.0,0.038,0.001,0.003,0.089,0.0,0.0,0.0,0.0,0.004,0.0,0.004
TCGA-3K-AAZ8-01A,10.427,3.031,11.743,3.331,38.885,51.352,105.83,1.0,1.0,14.328,19.887,1.0,319.98,2040,LIHC,simu_bulk_2ds_ref,0.01,0.0,0.004,0.0,0.0,0.0,0.923,0.0,0.046,0.001,0.012,0.003,0.0,0.0,0.001,0.0,0.01,0.0,0.013000000000000001
TCGA-DD-AADA-01A,11.401,24.02,16.332,4.141,4.965,56.651,99.684,1.0,1.0,47.271,29.533,1.0,232.424,2041,LIHC,simu_bulk_2ds_ref,0.069,0.0,0.002,0.0,0.001,0.001,0.547,0.025,0.061,0.009,0.077,0.206,0.0,0.0,0.001,0.0,0.069,0.001,0.086
TCGA-G3-A25X-01A,30.052,56.587,21.96,14.52,5.306,196.422,983.87,2.417,1.277,262.99,82.452,6.747,1399.971,2042,LIHC,simu_bulk_2ds_ref,0.008,0.0,0.004,0.0,0.0,0.0,0.769,0.0,0.037,0.015,0.037,0.126,0.0,0.001,0.001,0.0,0.008,0.0,0.052
TCGA-EP-A3RK-01A,42.316,12.579,65.296,20.028,19.457,101.486,1122.97,14.196,5.308,44.022,113.802,1.646,230.329,2043,LIHC,simu_bulk_2ds_ref,0.047,0.0,0.033,0.007,0.0,0.0,0.426,0.012,0.048,0.008,0.031,0.386,0.0,0.0,0.0,0.0,0.047,0.007,0.039
TCGA-2Y-A9H5-01A,8.691,68.307,16.5,2.34,7.397,73.633,58.088,3.483,1.0,46.774,7.278,1.0,479.878,2044,LIHC,simu_bulk_2ds_ref,0.012,0.0,0.005,0.001,0.0,0.0,0.822,0.0,0.079,0.024,0.003,0.053,0.0,0.0,0.0,0.0,0.012,0.001,0.027
TCGA-UB-A7MF-01A,18.954,4.255,40.506,23.161,21.813,50.936,1001.737,35.873,5.143,13.236,205.558,1.827,342.011,2045,LIHC,simu_bulk_2ds_ref,0.039,0.0,0.045,0.026,0.004,0.0,0.415,0.023,0.051,0.001,0.023,0.367,0.0,0.004,0.001,0.0,0.039,0.03,0.024
TCGA-BC-A10R-01A,7.621,58.806,13.532,1.0,1.875,71.48,108.04,1.301,1.0,94.078,2.389,1.0,289.055,2046,LIHC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.819,0.0,0.039,0.006,0.059,0.075,0.0,0.0,0.0,0.0,0.001,0.0,0.065
